id,next_arrive_time
210603,162.85725711530375
210604,31.193360277998757
210605,73.45777505852467
210606,132.39446171819364
210607,127.62697979945287
210608,109.14595868333569
210609,127.0044796948545
210610,104.48688158730131
210611,79.1819121947187
210612,127.22066544132583
210613,84.94875871231977
210614,117.815420507597
210615,66.47371433279362
210616,84.4536364908927
210617,98.22560964325505
210618,115.75012041513101
210619,66.56466587605885
210620,58.588842490325405
210621,98.75564137107723
210622,71.87453285829581
210623,69.35513772133896
210624,51.75254988900442
210625,69.93703636506062
210626,28.697924549300428
210627,35.46299964451234
210628,71.34760413188182
210629,69.93703636506062
210630,119.40561980205118
210631,130.4943407741786
210632,57.74910199278698
210633,143.74126436315615
210634,30.15433658220025
210635,62.35779809150877
210636,150.88144916406978
210637,111.32083910816728
210638,101.63933348838832
210639,97.9024656492306
210640,79.71747647969676
210641,74.24880860653491
210642,126.30810660569963
210643,86.06508400438447
210644,125.2940815772549
210645,71.70752363626988
210646,65.77764659512027
210647,46.496742113543306
210648,120.11398611077996
210649,130.6487772792429
210650,58.860395522496006
210651,85.5793591426179
210652,96.08823836862517
210653,113.58735072222665
210654,167.64300717889597
210655,119.40561980205118
210656,69.93703636506062
210657,73.43980897743671
210658,96.75648213037401
210659,59.66475975328111
210660,73.51036416653457
210661,90.5527493696799
210662,28.697924549300428
210663,35.46299964451234
210664,71.34760413188182
210665,69.93703636506062
210666,130.4943407741786
210667,57.74910199278698
210668,143.74126436315615
210669,30.15433658220025
210670,62.35779809150877
210671,150.88144916406978
210672,120.43653250258512
210673,111.32083910816728
210674,101.63933348838832
210675,97.9024656492306
210676,79.71747647969676
210677,74.24880860653491
210678,126.30810660569963
210679,86.06508400438447
210680,125.2940815772549
210681,71.70752363626988
210682,65.77764659512027
210683,46.496742113543306
210684,120.11398611077996
210685,130.6487772792429
210686,64.10016281550064
210687,49.08886516845295
210688,58.860395522496006
210689,85.5793591426179
210690,96.08823836862517
210691,113.58735072222665
210692,167.64300717889597
210693,73.43980897743671
210694,101.41937650094569
210695,69.86157862852755
210696,65.79089001476618
210697,94.43492391304348
210698,27.34299029343548
210699,33.90199931774941
210700,46.27021016452017
210701,70.92701641548834
210702,70.11919110641036
210703,95.49216155027577
210704,103.40207383092157
210705,128.17165571376012
210706,59.95883446364563
210707,133.71339309835167
210708,30.515520137974555
210709,83.40058645092464
210710,113.32006171726168
210711,120.46951754762028
210712,93.92152228253644
210713,103.40207383092157
210714,95.49216155027577
210715,70.11919110641036
210716,120.60662767193924
210717,89.04746028646932
210718,117.86668932785172
210719,47.21802063596628
210720,109.76772522233503
210721,128.63401138648848
210722,76.33057489450441
210723,47.450984703517484
210724,57.4490605672773
210725,91.2864920443306
210726,93.68456919834216
210727,112.84017821131616
210728,163.51007120859683
210729,127.9034274338474
210730,70.92701641548834
210731,71.55408605837155
210732,101.41937650094569
210733,69.86157862852755
210734,65.79089001476618
210735,94.43492391304348
210736,27.34299029343548
210737,33.90199931774941
210738,46.27021016452017
210739,71.55408605837155
210740,70.92701641548834
210741,127.9034274338474
210742,163.51007120859683
210743,70.11919110641036
210744,95.49216155027577
210745,103.40207383092157
210746,128.17165571376012
210747,59.95883446364563
210748,133.71339309835167
210749,30.515520137974555
210750,83.40058645092464
210751,113.32006171726168
210752,160.17260198951374
210753,127.62697979945287
210754,109.14595868333569
210755,127.0044796948545
210756,104.48688158730131
210757,79.1819121947187
210758,127.22066544132583
210759,84.94875871231977
210760,113.0034292643428
210761,80.61426391253846
210762,68.9852719210614
210763,117.815420507597
210764,72.93780897202558
210765,47.26133366162945
210766,66.47371433279362
210767,84.4536364908927
210768,98.22560964325505
210769,118.0645863903311
210770,173.66198353000064
210771,115.75012041513101
210772,66.56466587605885
210773,58.588842490325405
210774,98.75564137107723
210775,71.87453285829581
210776,29.927848870151102
210777,51.75254988900442
210778,58.588842490325405
210779,66.56466587605885
210780,79.1819121947187
210781,160.17260198951374
210782,127.62697979945287
210783,109.14595868333569
210784,127.0044796948545
210785,104.48688158730131
210786,79.1819121947187
210787,127.22066544132583
210788,84.94875871231977
210789,113.0034292643428
210790,80.61426391253846
210791,110.78808491914897
210792,117.815420507597
210793,72.93780897202558
210794,47.26133366162945
210795,66.47371433279362
210796,84.4536364908927
210797,98.22560964325505
210798,118.0645863903311
210799,173.66198353000064
210800,58.588842490325405
210801,98.75564137107723
210802,71.87453285829581
210803,69.35513772133896
210804,90.5527493696799
210805,28.697924549300428
210806,35.46299964451234
210807,71.34760413188182
210808,28.697924549300428
210809,69.93703636506062
210810,119.40561980205118
210811,74.24880860653491
210812,130.4943407741786
210813,57.74910199278698
210814,143.74126436315615
210815,30.15433658220025
210816,62.35779809150877
210817,150.88144916406978
210818,120.43653250258512
210819,111.32083910816728
210820,101.63933348838832
210821,97.9024656492306
210822,79.71747647969676
210823,74.24880860653491
210824,126.30810660569963
210825,86.06508400438447
210826,125.2940815772549
210827,71.70752363626988
210828,120.11398611077996
210829,130.6487772792429
210830,58.860395522496006
210831,85.5793591426179
210832,96.08823836862517
210833,113.58735072222665
210834,167.64300717889597
210835,119.40561980205118
210836,69.93703636506062
210837,73.43980897743671
210838,96.75648213037401
210839,59.66475975328111
210840,73.51036416653457
210841,88.92887659529595
210842,28.697924549300428
210843,35.46299964451234
210844,71.34760413188182
210845,73.43980897743671
210846,69.93703636506062
210847,130.4943407741786
210848,59.95883446364563
210849,133.71339309835167
210850,30.515520137974555
210851,83.40058645092464
210852,113.32006171726168
210853,167.88485680985679
210854,120.46951754762028
210855,93.92152228253644
210856,103.40207383092157
210857,95.49216155027577
210858,70.11919110641036
210859,120.60662767193924
210860,89.04746028646932
210861,117.86668932785172
210862,71.158649436633
210863,65.62528735249427
210864,47.21802063596628
210865,109.76772522233503
210866,128.63401138648848
210867,76.33057489450441
210868,47.450984703517484
210869,57.4490605672773
210870,91.2864920443306
210871,93.68456919834216
210872,112.84017821131616
210873,163.51007120859683
210874,127.9034274338474
210875,70.92701641548834
210876,71.55408605837155
210877,101.41937650094569
210878,69.86157862852755
210879,65.79089001476618
210880,94.43492391304348
210881,27.34299029343548
210882,33.90199931774941
210883,46.27021016452017
210884,70.92701641548834
210885,70.11919110641036
210886,128.17165571376012
210887,59.95883446364563
210888,133.71339309835167
210889,30.515520137974555
210890,83.40058645092464
210891,113.32006171726168
210892,120.46951754762028
210893,93.92152228253644
210894,103.40207383092157
210895,95.49216155027577
210896,70.11919110641036
210897,120.60662767193924
210898,89.04746028646932
210899,117.86668932785172
210900,71.158649436633
210901,65.62528735249427
210902,47.21802063596628
210903,109.76772522233503
210904,128.63401138648848
210905,76.33057489450441
210906,47.450984703517484
210907,57.4490605672773
210908,91.2864920443306
210909,93.68456919834216
210910,112.84017821131616
210911,163.51007120859683
210912,127.9034274338474
210913,70.92701641548834
210914,71.55408605837155
210915,101.41937650094569
210916,69.86157862852755
210917,65.79089001476618
210918,99.54713350717641
210919,27.34299029343548
210920,33.90199931774941
210921,46.27021016452017
210922,70.92701641548834
210923,127.9034274338474
210924,163.51007120859683
210925,129.14378742336095
210926,70.06077648745433
210927,162.85725711530375
210928,31.193360277998757
210929,73.45777505852467
210930,132.39446171819364
210931,160.17260198951374
210932,127.62697979945287
210933,109.14595868333569
210934,127.0044796948545
210935,104.48688158730131
210936,79.1819121947187
210937,127.22066544132583
210938,84.94875871231977
210939,113.0034292643428
210940,80.61426391253846
210941,68.9852719210614
210942,50.40757639745875
210943,110.78808491914897
210944,117.815420507597
210945,72.93780897202558
210946,47.26133366162945
210947,66.47371433279362
210948,84.4536364908927
210949,98.22560964325505
210950,118.0645863903311
210951,173.66198353000064
210952,115.75012041513101
210953,66.56466587605885
210954,58.588842490325405
210955,98.75564137107723
210956,71.87453285829581
210957,69.35513772133896
210958,96.90547875795015
210959,29.927848870151102
210960,49.52537314424821
210961,51.75254988900442
210962,29.927848870151102
210963,129.14378742336095
210964,70.06077648745433
210965,162.85725711530375
210966,31.193360277998757
210967,73.45777505852467
210968,132.39446171819364
210969,160.17260198951374
210970,127.62697979945287
210971,109.14595868333569
210972,127.0044796948545
210973,104.48688158730131
210974,79.1819121947187
210975,127.22066544132583
210976,84.94875871231977
210977,117.815420507597
210978,72.93780897202558
210979,84.4536364908927
210980,98.22560964325505
210981,58.588842490325405
210982,98.75564137107723
210983,71.87453285829581
210984,69.35513772133896
210985,96.08823836862517
210986,113.58735072222665
210987,167.64300717889597
210988,73.43980897743671
210989,28.697924549300428
210990,35.46299964451234
210991,71.34760413188182
210992,69.93703636506062
210993,119.40561980205118
210994,167.64300717889597
210995,130.4943407741786
210996,57.74910199278698
210997,143.74126436315615
210998,30.15433658220025
210999,62.35779809150877
211000,150.88144916406978
211001,120.43653250258512
211002,111.32083910816728
211003,101.63933348838832
211004,97.9024656492306
211005,79.71747647969676
211006,74.24880860653491
211007,126.30810660569963
211008,86.06508400438447
211009,125.2940815772549
211010,71.70752363626988
211011,65.77764659512027
211012,46.496742113543306
211013,120.11398611077996
211014,130.6487772792429
211015,64.10016281550064
211016,49.08886516845295
211017,58.860395522496006
211018,85.5793591426179
211019,96.08823836862517
211020,113.58735072222665
211021,167.64300717889597
211022,119.40561980205118
211023,69.93703636506062
211024,73.43980897743671
211025,96.75648213037401
211026,59.66475975328111
211027,73.51036416653457
211028,28.697924549300428
211029,35.46299964451234
211030,71.34760413188182
211031,69.93703636506062
211032,74.24880860653491
211033,130.4943407741786
211034,57.74910199278698
211035,143.74126436315615
211036,30.15433658220025
211037,62.35779809150877
211038,150.88144916406978
211039,111.32083910816728
211040,101.63933348838832
211041,97.9024656492306
211042,79.71747647969676
211043,74.24880860653491
211044,126.30810660569963
211045,86.06508400438447
211046,125.2940815772549
211047,71.70752363626988
211048,65.77764659512027
211049,46.496742113543306
211050,120.11398611077996
211051,130.6487772792429
211052,64.10016281550064
211053,49.08886516845295
211054,58.860395522496006
211055,85.5793591426179
211056,96.08823836862517
211057,113.58735072222665
211058,167.64300717889597
211059,119.40561980205118
211060,69.93703636506062
211061,73.43980897743671
211062,96.75648213037401
211063,59.66475975328111
211064,73.51036416653457
211065,88.92887659529595
211066,28.697924549300428
211067,35.46299964451234
211068,71.34760413188182
211069,27.34299029343548
211070,70.92701641548834
211071,127.9034274338474
211072,70.11919110641036
211073,128.17165571376012
211074,59.95883446364563
211075,133.71339309835167
211076,30.515520137974555
211077,83.40058645092464
211078,113.32006171726168
211079,120.46951754762028
211080,93.92152228253644
211081,103.40207383092157
211082,95.49216155027577
211083,70.11919110641036
211084,120.60662767193924
211085,89.04746028646932
211086,117.86668932785172
211087,47.21802063596628
211088,109.76772522233503
211089,128.63401138648848
211090,76.33057489450441
211091,47.450984703517484
211092,57.4490605672773
211093,91.2864920443306
211094,93.68456919834216
211095,112.84017821131616
211096,163.51007120859683
211097,127.9034274338474
211098,70.92701641548834
211099,71.55408605837155
211100,101.41937650094569
211101,69.86157862852755
211102,65.79089001476618
211103,99.54713350717641
211104,27.34299029343548
211105,33.90199931774941
211106,46.27021016452017
211107,71.55408605837155
211108,70.92701641548834
211109,70.11919110641036
211110,167.88485680985679
211111,128.17165571376012
211112,59.95883446364563
211113,133.71339309835167
211114,30.515520137974555
211115,83.40058645092464
211116,113.32006171726168
211117,120.46951754762028
211118,93.92152228253644
211119,103.40207383092157
211120,95.49216155027577
211121,70.11919110641036
211122,120.60662767193924
211123,89.04746028646932
211124,117.86668932785172
211125,71.158649436633
211126,65.62528735249427
211127,47.21802063596628
211128,109.76772522233503
211129,128.63401138648848
211130,76.33057489450441
211131,47.450984703517484
211132,57.4490605672773
211133,91.2864920443306
211134,93.68456919834216
211135,112.84017821131616
211136,163.51007120859683
211137,127.9034274338474
211138,70.92701641548834
211139,71.55408605837155
211140,101.41937650094569
211141,69.86157862852755
211142,65.79089001476618
211143,99.54713350717641
211144,27.34299029343548
211145,66.56466587605885
211146,118.0645863903311
211147,98.22560964325505
211148,79.1819121947187
211149,129.14378742336095
211150,70.06077648745433
211151,162.85725711530375
211152,31.193360277998757
211153,73.45777505852467
211154,132.39446171819364
211155,160.17260198951374
211156,127.62697979945287
211157,109.14595868333569
211158,127.0044796948545
211159,104.48688158730131
211160,79.1819121947187
211161,127.22066544132583
211162,84.94875871231977
211163,113.0034292643428
211164,50.40757639745875
211165,110.78808491914897
211166,117.815420507597
211167,66.47371433279362
211168,84.4536364908927
211169,173.66198353000064
211170,115.75012041513101
211171,66.56466587605885
211172,58.588842490325405
211173,98.75564137107723
211174,71.87453285829581
211175,69.35513772133896
211176,49.52537314424821
211177,101.63933348838832
211178,97.9024656492306
211179,79.71747647969676
211180,74.24880860653491
211181,126.30810660569963
211182,86.06508400438447
211183,125.2940815772549
211184,46.496742113543306
211185,120.11398611077996
211186,49.08886516845295
211187,58.860395522496006
211188,85.5793591426179
211189,96.08823836862517
211190,113.58735072222665
211191,167.64300717889597
211192,119.40561980205118
211193,69.93703636506062
211194,59.66475975328111
211195,73.51036416653457
211196,88.92887659529595
211197,28.697924549300428
211198,71.34760413188182
211199,73.43980897743671
211200,69.93703636506062
211201,74.24880860653491
211202,130.4943407741786
211203,57.74910199278698
211204,143.74126436315615
211205,150.88144916406978
211206,120.43653250258512
211207,111.32083910816728
211208,101.63933348838832
211209,97.9024656492306
211210,79.71747647969676
211211,74.24880860653491
211212,126.30810660569963
211213,86.06508400438447
211214,125.2940815772549
211215,71.70752363626988
211216,65.77764659512027
211217,130.6487772792429
211218,64.10016281550064
211219,49.08886516845295
211220,58.860395522496006
211221,85.5793591426179
211222,96.08823836862517
211223,113.58735072222665
211224,167.64300717889597
211225,119.40561980205118
211226,69.93703636506062
211227,73.43980897743671
211228,96.75648213037401
211229,59.66475975328111
211230,73.51036416653457
211231,28.697924549300428
211232,35.46299964451234
211233,96.08823836862517
211234,130.4943407741786
211235,57.74910199278698
211236,143.74126436315615
211237,30.15433658220025
211238,62.35779809150877
211239,150.88144916406978
211240,120.43653250258512
211241,120.46951754762028
211242,93.92152228253644
211243,103.40207383092157
211244,95.49216155027577
211245,70.11919110641036
211246,120.60662767193924
211247,89.04746028646932
211248,65.62528735249427
211249,128.63401138648848
211250,76.33057489450441
211251,47.450984703517484
211252,57.4490605672773
211253,91.2864920443306
211254,93.68456919834216
211255,112.84017821131616
211256,163.51007120859683
211257,127.9034274338474
211258,70.92701641548834
211259,71.55408605837155
211260,101.41937650094569
211261,69.86157862852755
211262,65.79089001476618
211263,99.54713350717641
211264,27.34299029343548
211265,33.90199931774941
211266,46.27021016452017
211267,127.9034274338474
211268,70.11919110641036
211269,128.17165571376012
211270,59.95883446364563
211271,133.71339309835167
211272,30.515520137974555
211273,83.40058645092464
211274,113.32006171726168
211275,120.46951754762028
211276,93.92152228253644
211277,103.40207383092157
211278,95.49216155027577
211279,70.11919110641036
211280,120.60662767193924
211281,89.04746028646932
211282,65.62528735249427
211283,47.21802063596628
211284,109.76772522233503
211285,128.63401138648848
211286,57.4490605672773
211287,91.2864920443306
211288,93.68456919834216
211289,127.9034274338474
211290,70.92701641548834
211291,71.55408605837155
211292,101.41937650094569
211293,69.86157862852755
211294,65.79089001476618
211295,94.43492391304348
211296,46.27021016452017
211297,70.92701641548834
211298,127.9034274338474
211299,129.14378742336095
211300,70.06077648745433
211301,162.85725711530375
211302,31.193360277998757
211303,73.45777505852467
211304,132.39446171819364
211305,127.62697979945287
211306,109.14595868333569
211307,127.0044796948545
211308,104.48688158730131
211309,79.1819121947187
211310,127.22066544132583
211311,84.94875871231977
211312,113.0034292643428
211313,50.40757639745875
211314,110.78808491914897
211315,117.815420507597
211316,72.93780897202558
211317,47.26133366162945
211318,66.47371433279362
211319,84.4536364908927
211320,98.22560964325505
211321,118.0645863903311
211322,173.66198353000064
211323,115.75012041513101
211324,66.56466587605885
211325,58.588842490325405
211326,98.75564137107723
211327,71.87453285829581
211328,69.35513772133896
211329,94.69707876397445
211330,29.927848870151102
211331,49.52537314424821
211332,51.75254988900442
211333,66.56466587605885
211334,115.75012041513101
211335,125.55336996336996
211336,70.06077648745433
211337,73.45777505852467
211338,132.39446171819364
211339,160.17260198951374
211340,127.62697979945287
211341,109.14595868333569
211342,127.0044796948545
211343,104.48688158730131
211344,79.1819121947187
211345,127.22066544132583
211346,84.94875871231977
211347,117.815420507597
211348,173.66198353000064
211349,115.75012041513101
211350,66.56466587605885
211351,58.588842490325405
211352,98.75564137107723
211353,71.87453285829581
211354,51.75254988900442
211355,130.4943407741786
211356,57.74910199278698
211357,143.74126436315615
211358,30.15433658220025
211359,62.35779809150877
211360,150.88144916406978
211361,111.32083910816728
211362,101.63933348838832
211363,97.9024656492306
211364,79.71747647969676
211365,74.24880860653491
211366,126.30810660569963
211367,86.06508400438447
211368,125.2940815772549
211369,46.496742113543306
211370,120.11398611077996
211371,130.6487772792429
211372,64.10016281550064
211373,49.08886516845295
211374,58.860395522496006
211375,85.5793591426179
211376,96.08823836862517
211377,113.58735072222665
211378,167.64300717889597
211379,119.40561980205118
211380,69.93703636506062
211381,73.43980897743671
211382,96.75648213037401
211383,59.66475975328111
211384,73.51036416653457
211385,88.92887659529595
211386,25.450501443001446
211387,90.5527493696799
211388,28.697924549300428
211389,35.46299964451234
211390,71.34760413188182
211391,73.43980897743671
211392,69.93703636506062
211393,74.24880860653491
211394,120.43653250258512
211395,130.4943407741786
211396,57.74910199278698
211397,143.74126436315615
211398,30.15433658220025
211399,62.35779809150877
211400,150.88144916406978
211401,120.43653250258512
211402,111.32083910816728
211403,101.63933348838832
211404,97.9024656492306
211405,79.71747647969676
211406,74.24880860653491
211407,126.30810660569963
211408,86.06508400438447
211409,125.2940815772549
211410,71.70752363626988
211411,120.11398611077996
211412,130.6487772792429
211413,64.10016281550064
211414,49.08886516845295
211415,58.860395522496006
211416,85.5793591426179
211417,96.08823836862517
211418,113.58735072222665
211419,167.64300717889597
211420,119.40561980205118
211421,69.93703636506062
211422,73.43980897743671
211423,96.75648213037401
211424,59.66475975328111
211425,73.51036416653457
211426,88.92887659529595
211427,28.697924549300428
211428,35.46299964451234
211429,71.34760413188182
211430,69.93703636506062
211431,119.40561980205118
211432,74.24880860653491
211433,128.17165571376012
211434,59.95883446364563
211435,133.71339309835167
211436,30.515520137974555
211437,83.40058645092464
211438,113.32006171726168
211439,120.46951754762028
211440,93.92152228253644
211441,103.40207383092157
211442,95.49216155027577
211443,70.11919110641036
211444,120.60662767193924
211445,89.04746028646932
211446,65.62528735249427
211447,47.21802063596628
211448,109.76772522233503
211449,128.63401138648848
211450,76.33057489450441
211451,47.450984703517484
211452,57.4490605672773
211453,91.2864920443306
211454,93.68456919834216
211455,112.84017821131616
211456,163.51007120859683
211457,127.9034274338474
211458,70.92701641548834
211459,71.55408605837155
211460,101.41937650094569
211461,69.86157862852755
211462,65.79089001476618
211463,99.54713350717641
211464,27.34299029343548
211465,70.92701641548834
211466,70.11919110641036
211467,95.49216155027577
211468,128.17165571376012
211469,59.95883446364563
211470,133.71339309835167
211471,30.515520137974555
211472,83.40058645092464
211473,113.32006171726168
211474,167.88485680985679
211475,120.46951754762028
211476,93.92152228253644
211477,103.40207383092157
211478,95.49216155027577
211479,70.11919110641036
211480,120.60662767193924
211481,89.04746028646932
211482,117.86668932785172
211483,71.158649436633
211484,65.62528735249427
211485,47.21802063596628
211486,109.76772522233503
211487,128.63401138648848
211488,76.33057489450441
211489,47.450984703517484
211490,57.4490605672773
211491,91.2864920443306
211492,93.68456919834216
211493,112.84017821131616
211494,163.51007120859683
211495,127.9034274338474
211496,70.92701641548834
211497,71.55408605837155
211498,101.41937650094569
211499,69.86157862852755
211500,65.79089001476618
211501,94.43492391304348
211502,27.34299029343548
211503,33.90199931774941
211504,46.27021016452017
211505,70.92701641548834
211506,79.1819121947187
211507,129.14378742336095
211508,70.06077648745433
211509,162.85725711530375
211510,31.193360277998757
211511,73.45777505852467
211512,132.39446171819364
211513,127.62697979945287
211514,109.14595868333569
211515,127.0044796948545
211516,104.48688158730131
211517,79.1819121947187
211518,127.22066544132583
211519,84.94875871231977
211520,113.0034292643428
211521,80.61426391253846
211522,68.9852719210614
211523,50.40757639745875
211524,110.78808491914897
211525,117.815420507597
211526,72.93780897202558
211527,47.26133366162945
211528,66.47371433279362
211529,84.4536364908927
211530,98.22560964325505
211531,118.0645863903311
211532,173.66198353000064
211533,115.75012041513101
211534,66.56466587605885
211535,58.588842490325405
211536,98.75564137107723
211537,71.87453285829581
211538,69.35513772133896
211539,96.90547875795015
211540,29.927848870151102
211541,127.0044796948545
211542,71.34760413188182
211543,69.93703636506062
211544,74.24880860653491
211545,130.4943407741786
211546,57.74910199278698
211547,62.35779809150877
211548,150.88144916406978
211549,111.32083910816728
211550,101.63933348838832
211551,97.9024656492306
211552,79.71747647969676
211553,74.24880860653491
211554,126.30810660569963
211555,86.06508400438447
211556,125.2940815772549
211557,71.70752363626988
211558,65.77764659512027
211559,46.496742113543306
211560,120.11398611077996
211561,130.6487772792429
211562,64.10016281550064
211563,49.08886516845295
211564,96.08823836862517
211565,113.58735072222665
211566,167.64300717889597
211567,119.40561980205118
211568,69.93703636506062
211569,73.43980897743671
211570,96.75648213037401
211571,59.66475975328111
211572,73.51036416653457
211573,90.5527493696799
211574,28.697924549300428
211575,35.46299964451234
211576,71.34760413188182
211577,69.93703636506062
211578,143.74126436315615
211579,30.15433658220025
211580,62.35779809150877
211581,150.88144916406978
211582,120.43653250258512
211583,111.32083910816728
211584,101.63933348838832
211585,97.9024656492306
211586,79.71747647969676
211587,74.24880860653491
211588,126.30810660569963
211589,86.06508400438447
211590,125.2940815772549
211591,71.70752363626988
211592,65.77764659512027
211593,46.496742113543306
211594,120.11398611077996
211595,130.6487772792429
211596,64.10016281550064
211597,49.08886516845295
211598,58.860395522496006
211599,85.5793591426179
211600,96.08823836862517
211601,113.58735072222665
211602,167.64300717889597
211603,119.40561980205118
211604,69.93703636506062
211605,73.43980897743671
211606,96.75648213037401
211607,59.66475975328111
211608,73.51036416653457
211609,90.5527493696799
211610,28.697924549300428
211611,70.92701641548834
211612,70.11919110641036
211613,128.17165571376012
211614,59.95883446364563
211615,133.71339309835167
211616,30.515520137974555
211617,83.40058645092464
211618,113.32006171726168
211619,167.88485680985679
211620,120.46951754762028
211621,93.92152228253644
211622,103.40207383092157
211623,95.49216155027577
211624,70.11919110641036
211625,120.60662767193924
211626,89.04746028646932
211627,117.86668932785172
211628,71.158649436633
211629,65.62528735249427
211630,47.21802063596628
211631,109.76772522233503
211632,128.63401138648848
211633,76.33057489450441
211634,47.450984703517484
211635,57.4490605672773
211636,91.2864920443306
211637,93.68456919834216
211638,112.84017821131616
211639,163.51007120859683
211640,127.9034274338474
211641,70.92701641548834
211642,71.55408605837155
211643,101.41937650094569
211644,94.43492391304348
211645,27.34299029343548
211646,33.90199931774941
211647,46.27021016452017
211648,27.34299029343548
211649,70.92701641548834
211650,127.9034274338474
211651,70.11919110641036
211652,59.95883446364563
211653,133.71339309835167
211654,30.515520137974555
211655,83.40058645092464
211656,113.32006171726168
211657,167.88485680985679
211658,120.46951754762028
211659,93.92152228253644
211660,103.40207383092157
211661,95.49216155027577
211662,70.11919110641036
211663,120.60662767193924
211664,89.04746028646932
211665,117.86668932785172
211666,71.158649436633
211667,109.76772522233503
211668,128.63401138648848
211669,76.33057489450441
211670,47.450984703517484
211671,57.4490605672773
211672,91.2864920443306
211673,93.68456919834216
211674,112.84017821131616
211675,163.51007120859683
211676,71.55408605837155
211677,101.41937650094569
211678,69.86157862852755
211679,65.79089001476618
211680,99.54713350717641
211681,25.618368298368296
211682,94.43492391304348
211683,27.34299029343548
211684,33.90199931774941
211685,46.27021016452017
211686,79.1819121947187
211687,104.48688158730131
211688,127.0044796948545
211689,129.14378742336095
211690,70.06077648745433
211691,162.85725711530375
211692,31.193360277998757
211693,73.45777505852467
211694,132.39446171819364
211695,160.17260198951374
211696,127.62697979945287
211697,109.14595868333569
211698,127.0044796948545
211699,104.48688158730131
211700,79.1819121947187
211701,127.22066544132583
211702,84.94875871231977
211703,113.0034292643428
211704,80.61426391253846
211705,68.9852719210614
211706,50.40757639745875
211707,110.78808491914897
211708,117.815420507597
211709,72.93780897202558
211710,47.26133366162945
211711,66.47371433279362
211712,84.4536364908927
211713,98.22560964325505
211714,118.0645863903311
211715,58.588842490325405
211716,98.75564137107723
211717,71.87453285829581
211718,69.35513772133896
211719,28.697924549300428
211720,35.46299964451234
211721,71.34760413188182
211722,28.697924549300428
211723,113.58735072222665
211724,74.24880860653491
211725,62.95815351315351
211726,130.4943407741786
211727,57.74910199278698
211728,143.74126436315615
